"chr" "dist_center" "syntheny" "breakpoints" "genes" "re" "dante" "recomb" "ltr" "ty1_copia" "ty3_gypsy" "dna_trans" "line" "unknown" "sine" "trc" "trc1" "gc"
"scaffold_29.21" "scaffold_29" "1.595131" "conserved" "conserved" "1" "107" "18" "1.92091259662659e-05" "6" "1" "2" "1" "0" "60" "0" "0" "0" "0.351317"
"scaffold_29.22" "scaffold_29" "1.4951335" "conserved" "conserved" "5" "167" "18" "1.92091259662659e-05" "3" "1" "2" "0" "2" "106" "0" "0" "0" "0.33467"
"scaffold_29.23" "scaffold_29" "1.395136" "conserved" "conserved" "10" "167" "13" "5.06356323397911e-05" "5" "2" "0" "0" "0" "86" "0" "0" "0" "0.335357"
"scaffold_29.24" "scaffold_29" "1.2951385" "conserved" "conserved" "14" "177" "7" "9.09350279879181e-05" "1" "1" "0" "0" "0" "102" "0" "0" "0" "0.33546"
"scaffold_29.25" "scaffold_29" "1.195141" "conserved" "conserved" "13" "154" "11" "6.21989600862308e-05" "2" "1" "1" "0" "0" "86" "0" "0" "0" "0.347597"
"scaffold_29.26" "scaffold_29" "1.0951435" "conserved" "conserved" "11" "158" "13" "2.67776537368882e-05" "8" "3" "0" "1" "0" "78" "0" "0" "0" "0.352321"
"scaffold_29.27" "scaffold_29" "0.9951465" "conserved" "conserved" "5" "206" "11" "2.67776537368882e-05" "1" "1" "0" "1" "0" "128" "0" "0" "0" "0.32207"
"scaffold_29.28" "scaffold_29" "0.895149" "conserved" "conserved" "8" "145" "15" "2.67776537368882e-05" "11" "2" "1" "0" "0" "75" "0" "0" "0" "0.356447"
"scaffold_29.29" "scaffold_29" "0.7951515" "conserved" "conserved" "9" "164" "21" "2.67776537368882e-05" "6" "3" "0" "0" "0" "87" "0" "0" "0" "0.352911"
"scaffold_29.30" "scaffold_29" "0.695154" "conserved" "conserved" "7" "157" "7" "2.67776537368882e-05" "1" "1" "0" "0" "0" "92" "0" "1" "1" "0.333947"
"scaffold_29.31" "scaffold_29" "0.5951565" "conserved" "conserved" "8" "170" "14" "2.67776537368882e-05" "8" "2" "1" "1" "0" "104" "0" "0" "0" "0.3356"
"scaffold_29.32" "scaffold_29" "0.495159" "conserved" "conserved" "4" "190" "8" "2.67776537368882e-05" "6" "1" "0" "0" "0" "102" "0" "0" "0" "0.336967"
"scaffold_29.33" "scaffold_29" "0.3951615" "conserved" "conserved" "8" "198" "5" "1.40170565277982e-05" "1" "1" "0" "0" "0" "114" "0" "0" "0" "0.33001"
"scaffold_29.34" "scaffold_29" "0.2951645" "conserved" "conserved" "9" "188" "3" "1.36571429870135e-05" "0" "0" "0" "0" "0" "120" "0" "0" "0" "0.32971"
"scaffold_29.35" "scaffold_29" "0.195167" "conserved" "conserved" "8" "205" "4" "1.36571429870135e-05" "0" "0" "0" "0" "1" "110" "0" "0" "0" "0.335337"
"scaffold_29.36" "scaffold_29" "0.0951695" "conserved" "conserved" "8" "129" "11" "1.36571429870135e-05" "6" "1" "0" "1" "0" "73" "0" "0" "0" "0.360621"
"scaffold_29.37" "scaffold_29" "0.004828" "conserved" "conserved" "12" "163" "13" "1.36571429870135e-05" "7" "2" "0" "0" "1" "88" "0" "0" "0" "0.352197"
"scaffold_29.38" "scaffold_29" "0.1048255" "conserved" "conserved" "10" "179" "5" "1.36571429870135e-05" "2" "1" "0" "0" "0" "102" "0" "0" "0" "0.34879"
"scaffold_29.39" "scaffold_29" "0.204823" "conserved" "conserved" "6" "157" "11" "1.36571429870135e-05" "7" "1" "1" "0" "1" "91" "0" "0" "0" "0.350537"
"scaffold_29.40" "scaffold_29" "0.3048205" "conserved" "conserved" "11" "146" "7" "1.29344473488364e-05" "0" "0" "0" "0" "2" "78" "0" "0" "0" "0.34714"
"scaffold_29.41" "scaffold_29" "0.4048175" "conserved" "conserved" "10" "192" "12" "1.65702712648903e-06" "6" "1" "1" "0" "0" "105" "0" "0" "0" "0.350881"
"scaffold_29.42" "scaffold_29" "0.504815" "conserved" "conserved" "9" "192" "5" "1.93776303887086e-05" "0" "0" "0" "0" "1" "121" "0" "0" "0" "0.318606"
"scaffold_29.43" "scaffold_29" "0.6048125" "conserved" "conserved" "9" "249" "0" "1.93776303887086e-05" "0" "0" "0" "0" "0" "161" "0" "0" "0" "0.31774"
"scaffold_29.44" "scaffold_29" "0.70481" "conserved" "conserved" "9" "161" "11" "1.93776303887086e-05" "6" "2" "0" "2" "0" "86" "0" "0" "0" "0.338657"
"scaffold_29.45" "scaffold_29" "0.8048075" "conserved" "conserved" "9" "184" "8" "1.93776303887086e-05" "4" "1" "0" "0" "0" "100" "0" "0" "0" "0.33149"
"scaffold_29.46" "scaffold_29" "0.904805" "conserved" "conserved" "8" "142" "13" "1.93776303887086e-05" "4" "2" "0" "1" "2" "69" "0" "1" "1" "0.351677"
"scaffold_29.47" "scaffold_29" "1.0048025" "conserved" "conserved" "9" "199" "9" "1.93776303887086e-05" "0" "0" "0" "0" "0" "121" "0" "0" "0" "0.33918"
"scaffold_29.48" "scaffold_29" "1.1047995" "conserved" "conserved" "9" "251" "1" "1.93776303887086e-05" "0" "0" "0" "0" "0" "149" "0" "0" "0" "0.32051"
"scaffold_29.49" "scaffold_29" "1.204797" "conserved" "conserved" "5" "230" "6" "1.93776303887086e-05" "1" "1" "0" "0" "0" "139" "0" "0" "0" "0.322336"
"scaffold_29.50" "scaffold_29" "1.3047945" "conserved" "conserved" "7" "225" "4" "1.93776303887086e-05" "0" "0" "0" "0" "1" "130" "0" "0" "0" "0.316649"
"scaffold_29.51" "scaffold_29" "1.404792" "conserved" "conserved" "10" "207" "2" "1.8102782805521e-05" "0" "0" "0" "0" "0" "117" "0" "0" "0" "0.329427"
"scaffold_29.52" "scaffold_29" "1.5047895" "conserved" "conserved" "6" "173" "5" "1.41730659151164e-05" "1" "1" "0" "1" "0" "100" "0" "0" "0" "0.3327"
"scaffold_29.53" "scaffold_29" "1.604787" "conserved" "conserved" "6" "214" "11" "1.41730659151164e-05" "10" "2" "0" "0" "0" "111" "0" "0" "0" "0.329227"
"scaffold_29.54" "scaffold_29" "1.7047845" "conserved" "conserved" "6" "156" "11" "1.41730659151164e-05" "3" "1" "0" "1" "0" "86" "0" "0" "0" "0.350411"
"scaffold_29.55" "scaffold_29" "1.8047815" "conserved" "conserved" "9" "205" "2" "0.000146354675751879" "0" "0" "0" "0" "0" "118" "1" "0" "0" "0.3266"
"scaffold_29.56" "scaffold_29" "1.904779" "conserved" "conserved" "5" "218" "7" "7.75080632383277e-05" "1" "1" "0" "0" "0" "139" "0" "0" "0" "0.331267"
"scaffold_29.57" "scaffold_29" "2.0047765" "conserved" "conserved" "8" "173" "4" "3.63253759587648e-05" "1" "0" "1" "2" "0" "105" "0" "0" "0" "0.352001"
"scaffold_29.58" "scaffold_29" "2.104774" "conserved" "conserved" "8" "134" "16" "3.63253759587648e-05" "8" "2" "1" "2" "1" "66" "0" "0" "0" "0.342467"
"scaffold_29.59" "scaffold_29" "2.2047715" "conserved" "conserved" "7" "183" "9" "3.63253759587648e-05" "3" "1" "0" "1" "0" "97" "0" "0" "0" "0.33709"
"scaffold_29.60" "scaffold_29" "2.3047685" "conserved" "conserved" "5" "134" "15" "2.78837893417789e-05" "8" "3" "0" "0" "0" "81" "0" "2" "2" "0.34528"
"scaffold_29.61" "scaffold_29" "2.404766" "conserved" "conserved" "10" "177" "5" NA "0" "0" "0" "1" "2" "109" "0" "0" "0" "0.323416"
"scaffold_29.62" "scaffold_29" "2.5047635" "conserved" "conserved" "9" "221" "0" NA "0" "0" "0" "0" "0" "139" "0" "0" "0" "0.3225"
"scaffold_29.63" "scaffold_29" "2.604761" "conserved" "conserved" "9" "161" "4" NA "1" "1" "0" "0" "0" "89" "0" "0" "0" "0.329517"
"scaffold_29.64" "scaffold_29" "2.7047585" "conserved" "conserved" "8" "219" "6" NA "1" "1" "0" "0" "0" "115" "0" "0" "0" "0.332"
"scaffold_29.65" "scaffold_29" "2.804756" "conserved" "conserved" "9" "135" "6" NA "6" "1" "0" "0" "0" "65" "0" "0" "0" "0.338557"
"scaffold_29.66" "scaffold_29" "2.9047535" "conserved" "conserved" "14" "169" "18" NA "5" "3" "0" "0" "2" "89" "0" "0" "0" "0.3474"
"scaffold_29.67" "scaffold_29" "3.0047505" "conserved" "conserved" "12" "121" "11" NA "0" "0" "0" "0" "1" "72" "0" "0" "0" "0.354211"
"scaffold_29.68" "scaffold_29" "3.104748" "conserved" "conserved" "10" "174" "3" NA "0" "0" "0" "0" "0" "89" "0" "0" "0" "0.342357"
"scaffold_29.69" "scaffold_29" "3.2047455" "conserved" "conserved" "11" "152" "15" NA "7" "1" "1" "1" "0" "77" "0" "0" "0" "0.358141"
"scaffold_29.70" "scaffold_29" "3.304743" "conserved" "conserved" "5" "192" "8" NA "0" "0" "0" "1" "0" "86" "0" "0" "0" "0.332107"
"scaffold_29.71" "scaffold_29" "3.4047405" "conserved" "conserved" "6" "102" "12" NA "2" "1" "1" "1" "0" "39" "0" "0" "0" "0.372331"
"scaffold_29.72" "scaffold_29" "3.504738" "conserved" "conserved" "11" "112" "19" NA "18" "2" "2" "0" "0" "40" "0" "0" "0" "0.380408"
"scaffold_30" "scaffold_30" "3.5707" "conserved" "conserved" "7" "141" "22" NA "6" "1" "2" "0" "1" "57" "0" "1" "0" "0.433577"
"scaffold_30.1" "scaffold_30" "3.517277" "conserved" "conserved" "0" "101" "19" NA "8" "2" "3" "1" "0" "38" "0" "0" "0" "0.379331"
"scaffold_30.2" "scaffold_30" "3.4172795" "conserved" "conserved" "13" "97" "16" NA "9" "1" "1" "1" "1" "30" "0" "0" "0" "0.388388"
"scaffold_30.3" "scaffold_30" "3.317282" "conserved" "conserved" "10" "161" "9" NA "1" "0" "1" "2" "2" "78" "0" "0" "0" "0.364761"
"scaffold_30.4" "scaffold_30" "3.2172845" "conserved" "conserved" "18" "157" "9" NA "0" "0" "0" "1" "2" "72" "0" "0" "0" "0.357107"
"scaffold_30.5" "scaffold_30" "3.117287" "conserved" "conserved" "7" "167" "8" NA "6" "1" "0" "1" "0" "82" "0" "0" "0" "0.356401"
"scaffold_30.6" "scaffold_30" "3.0172895" "conserved" "conserved" "8" "148" "10" NA "5" "1" "0" "0" "0" "68" "0" "0" "0" "0.347467"
"scaffold_30.7" "scaffold_30" "2.917292" "conserved" "conserved" "8" "199" "13" NA "7" "2" "0" "0" "2" "98" "0" "0" "0" "0.34425"
"scaffold_30.8" "scaffold_30" "2.817295" "conserved" "conserved" "14" "172" "8" NA "1" "1" "0" "0" "0" "63" "0" "0" "0" "0.351771"
"scaffold_30.9" "scaffold_30" "2.7172975" "conserved" "conserved" "14" "154" "10" NA "0" "0" "0" "1" "1" "74" "0" "0" "0" "0.363617"
"scaffold_30.10" "scaffold_30" "2.6173" "conserved" "conserved" "9" "149" "17" "1.08129042409482e-05" "1" "1" "0" "1" "1" "53" "0" "0" "0" "0.372621"
"scaffold_30.11" "scaffold_30" "2.5173025" "conserved" "conserved" "9" "227" "3" "1.38920198348273e-05" "1" "1" "0" "0" "0" "122" "0" "0" "0" "0.332247"
"scaffold_30.12" "scaffold_30" "2.417305" "conserved" "conserved" "9" "196" "4" "1.06244839813866e-05" "0" "0" "0" "0" "0" "107" "0" "0" "0" "0.32275"
"scaffold_30.13" "scaffold_30" "2.3173075" "conserved" "conserved" "3" "135" "13" "1.01503530075732e-05" "1" "1" "0" "3" "0" "49" "0" "1" "1" "0.339807"
"scaffold_30.14" "scaffold_30" "2.21731" "conserved" "conserved" "14" "178" "3" "1.01503530075732e-05" "0" "0" "0" "0" "0" "83" "0" "0" "0" "0.33286"
"scaffold_30.15" "scaffold_30" "2.117313" "conserved" "conserved" "7" "197" "1" "1.01503530075732e-05" "0" "0" "0" "1" "0" "96" "0" "0" "0" "0.33611"
"scaffold_30.16" "scaffold_30" "2.0173155" "conserved" "conserved" "10" "203" "5" "1.01503530075732e-05" "0" "0" "0" "1" "0" "101" "0" "0" "0" "0.331937"
"scaffold_30.17" "scaffold_30" "1.917318" "conserved" "conserved" "6" "200" "7" "1.01503530075732e-05" "1" "1" "0" "0" "1" "105" "0" "0" "0" "0.31886"
"scaffold_30.18" "scaffold_30" "1.8173205" "conserved" "conserved" "16" "204" "4" "1.01503530075732e-05" "0" "0" "0" "0" "1" "108" "0" "0" "0" "0.328087"
"scaffold_30.19" "scaffold_30" "1.717323" "conserved" "conserved" "7" "204" "4" "1.01503530075732e-05" "0" "0" "0" "0" "0" "110" "0" "0" "0" "0.32069"
"scaffold_30.20" "scaffold_30" "1.6173255" "conserved" "conserved" "6" "214" "2" "1.01503530075732e-05" "0" "0" "0" "0" "0" "123" "0" "0" "0" "0.318946"
"scaffold_30.21" "scaffold_30" "1.517328" "conserved" "conserved" "15" "144" "6" "1.01503530075732e-05" "0" "0" "0" "2" "0" "76" "0" "0" "0" "0.33402"
"scaffold_30.22" "scaffold_30" "1.417331" "conserved" "conserved" "11" "233" "4" "1.01503530075732e-05" "0" "0" "0" "1" "0" "140" "0" "0" "0" "0.32855"
"scaffold_30.23" "scaffold_30" "1.3173335" "conserved" "conserved" "9" "175" "8" "1.01503530075732e-05" "6" "1" "0" "0" "0" "92" "0" "0" "0" "0.337987"
"scaffold_30.24" "scaffold_30" "1.217336" "conserved" "conserved" "6" "232" "6" "1.01503530075732e-05" "4" "1" "0" "1" "0" "132" "0" "0" "0" "0.33075"
"scaffold_30.25" "scaffold_30" "1.1173385" "conserved" "conserved" "11" "218" "10" "1.01503530075732e-05" "6" "1" "0" "0" "0" "124" "0" "0" "0" "0.326057"
"scaffold_30.26" "scaffold_30" "1.017341" "conserved" "conserved" "5" "198" "7" "1.01503530075732e-05" "0" "0" "0" "5" "0" "99" "0" "0" "0" "0.33536"
"scaffold_30.27" "scaffold_30" "0.9173435" "conserved" "conserved" "1" "198" "6" "1.01503530075732e-05" "1" "1" "0" "0" "0" "126" "0" "1" "1" "0.323306"
"scaffold_30.28" "scaffold_30" "0.817346" "conserved" "conserved" "6" "192" "13" "1.01503530075732e-05" "1" "1" "0" "0" "2" "110" "0" "0" "0" "0.32664"
"scaffold_30.29" "scaffold_30" "0.717349" "conserved" "conserved" "5" "204" "3" "6.9375112299867e-06" "0" "0" "0" "0" "1" "111" "0" "0" "0" "0.309499"
"scaffold_30.30" "scaffold_30" "0.6173515" "conserved" "conserved" "10" "179" "4" "5.94344944378042e-06" "1" "0" "1" "0" "0" "98" "0" "0" "0" "0.353617"
"scaffold_30.31" "scaffold_30" "0.517354" "conserved" "conserved" "8" "186" "3" "5.94344944378042e-06" "0" "0" "0" "1" "0" "112" "0" "0" "0" "0.32026"
"scaffold_30.32" "scaffold_30" "0.4173565" "conserved" "conserved" "7" "182" "3" "5.94344944378042e-06" "0" "0" "0" "0" "0" "101" "0" "0" "0" "0.317986"
"scaffold_30.33" "scaffold_30" "0.317359" "conserved" "conserved" "6" "192" "9" "5.94344944378042e-06" "1" "1" "0" "0" "0" "107" "0" "0" "0" "0.33584"
"scaffold_30.34" "scaffold_30" "0.217362" "conserved" "conserved" "13" "209" "8" "5.94344944378042e-06" "0" "0" "0" "0" "0" "114" "0" "0" "0" "0.3285"
"scaffold_30.35" "scaffold_30" "0.1173645" "conserved" "conserved" "9" "156" "9" "7.89347921563861e-06" "3" "1" "0" "2" "0" "90" "0" "0" "0" "0.331037"
"scaffold_30.36" "scaffold_30" "0.017367" "conserved" "conserved" "11" "178" "8" "1.1049882343012e-05" "3" "1" "0" "0" "0" "103" "0" "0" "0" "0.33901"
"scaffold_30.37" "scaffold_30" "0.0826305" "conserved" "conserved" "8" "202" "1" "1.02352378987985e-05" "0" "0" "0" "0" "0" "117" "1" "0" "0" "0.329347"
"scaffold_30.38" "scaffold_30" "0.182628" "conserved" "conserved" "14" "178" "9" "1.01779295807213e-05" "1" "1" "0" "1" "0" "107" "1" "0" "0" "0.33452"
"scaffold_30.39" "scaffold_30" "0.2826255" "conserved" "conserved" "11" "198" "7" "1.01779295807213e-05" "1" "0" "1" "0" "1" "98" "0" "0" "0" "0.331847"
"scaffold_30.40" "scaffold_30" "0.382623" "conserved" "conserved" "4" "166" "5" "1.96076237597173e-05" "0" "0" "0" "0" "0" "94" "0" "0" "0" "0.32583"
"scaffold_30.41" "scaffold_30" "0.48262" "conserved" "conserved" "6" "172" "10" "5.44677251117261e-05" "6" "1" "0" "1" "1" "100" "0" "0" "0" "0.32406"
"scaffold_30.42" "scaffold_30" "0.5826175" "conserved" "conserved" "10" "192" "6" "3.80032582085677e-05" "0" "0" "0" "0" "0" "119" "1" "0" "0" "0.332187"
"scaffold_30.43" "scaffold_30" "0.682615" "conserved" "conserved" "9" "142" "11" "5.27912616032626e-06" "7" "2" "0" "0" "0" "75" "0" "0" "0" "0.34115"
"scaffold_30.44" "scaffold_30" "0.7826125" "conserved" "conserved" "9" "139" "4" "1.52845699041784e-05" "0" "0" "0" "1" "0" "76" "1" "0" "0" "0.332847"
"scaffold_30.45" "scaffold_30" "0.88261" "conserved" "conserved" "9" "161" "8" "3.75645024329675e-05" "1" "1" "0" "0" "0" "91" "0" "0" "0" "0.34535"
"scaffold_30.46" "scaffold_30" "0.9826075" "conserved" "conserved" "4" "188" "7" "3.75645024329675e-05" "0" "0" "0" "0" "1" "107" "1" "0" "0" "0.318906"
"scaffold_30.47" "scaffold_30" "1.082605" "conserved" "conserved" "12" "162" "8" "3.75645024329675e-05" "0" "0" "0" "0" "0" "80" "0" "0" "0" "0.34123"
"scaffold_30.48" "scaffold_30" "1.182602" "conserved" "conserved" "12" "193" "8" "3.75645024329675e-05" "1" "1" "0" "1" "0" "109" "0" "0" "0" "0.34444"
"scaffold_30.49" "scaffold_30" "1.2825995" "conserved" "conserved" "13" "170" "7" "2.25812750803085e-05" "3" "1" "0" "0" "0" "106" "0" "0" "0" "0.337957"
"scaffold_30.50" "scaffold_30" "1.382597" "conserved" "conserved" "10" "126" "12" "8.99840781270432e-06" "1" "1" "0" "2" "0" "59" "0" "0" "0" "0.34785"
"scaffold_30.51" "scaffold_30" "1.4825945" "conserved" "conserved" "8" "138" "16" "2.31021388346137e-05" "2" "2" "0" "0" "3" "70" "0" "0" "0" "0.351817"
"scaffold_30.52" "scaffold_30" "1.582592" "conserved" "conserved" "6" "165" "17" "3.21708676204134e-05" "16" "3" "0" "0" "0" "89" "0" "0" "0" "0.32593"
"scaffold_30.53" "scaffold_30" "1.6825895" "conserved" "conserved" "7" "178" "10" "3.21708676204134e-05" "2" "2" "0" "0" "0" "95" "0" "0" "0" "0.319126"
"scaffold_30.54" "scaffold_30" "1.782587" "conserved" "conserved" "7" "186" "13" "3.21708676204134e-05" "5" "1" "0" "0" "0" "107" "0" "0" "0" "0.31917"
"scaffold_30.55" "scaffold_30" "1.882584" "conserved" "conserved" "4" "212" "8" "3.21708676204134e-05" "1" "1" "0" "0" "0" "136" "0" "0" "0" "0.32817"
"scaffold_30.56" "scaffold_30" "1.9825815" "conserved" "conserved" "6" "208" "8" "3.21708676204134e-05" "1" "1" "0" "0" "1" "124" "0" "0" "0" "0.322656"
"scaffold_30.57" "scaffold_30" "2.082579" "conserved" "conserved" "11" "132" "6" "5.50980369446425e-05" "1" "1" "0" "0" "0" "60" "0" "1" "1" "0.351071"
"scaffold_30.58" "scaffold_30" "2.1825765" "conserved" "conserved" "6" "119" "7" "6.78683566343855e-05" "0" "0" "0" "1" "2" "65" "0" "1" "1" "0.351347"
"scaffold_30.59" "scaffold_30" "2.282574" "conserved" "conserved" "9" "138" "8" "6.16917633074402e-05" "1" "1" "0" "1" "0" "76" "0" "0" "0" "0.33781"
"scaffold_30.60" "scaffold_30" "2.3825715" "conserved" "conserved" "8" "180" "3" "1.32002315584217e-05" "1" "1" "0" "0" "0" "99" "0" "0" "0" "0.323906"
"scaffold_30.61" "scaffold_30" "2.482569" "conserved" "conserved" "5" "205" "8" "1.32002315584217e-05" "7" "2" "0" "0" "0" "122" "0" "0" "0" "0.32022"
"scaffold_30.62" "scaffold_30" "2.582566" "conserved" "conserved" "4" "140" "10" "1.32002315584217e-05" "3" "1" "2" "0" "0" "72" "0" "0" "0" "0.368631"
"scaffold_30.63" "scaffold_30" "2.6825635" "conserved" "conserved" "11" "151" "4" "1.32002315584217e-05" "0" "0" "0" "2" "0" "90" "1" "0" "0" "0.354877"
"scaffold_30.64" "scaffold_30" "2.782561" "conserved" "conserved" "10" "135" "16" "1.32002315584217e-05" "9" "2" "0" "1" "0" "82" "1" "0" "0" "0.34808"
"scaffold_30.65" "scaffold_30" "2.8825585" "conserved" "conserved" "9" "176" "10" "2.52654838173756e-05" "1" "1" "0" "1" "0" "109" "0" "0" "0" "0.331257"
"scaffold_30.66" "scaffold_30" "2.982556" "conserved" "conserved" "12" "176" "9" "1.44496568206331e-05" "5" "0" "1" "0" "0" "103" "0" "0" "0" "0.34538"
"scaffold_30.67" "scaffold_30" "3.0825535" "conserved" "conserved" "8" "161" "15" "2.98064032949867e-05" "6" "2" "0" "0" "0" "95" "0" "0" "0" "0.336847"
"scaffold_30.68" "scaffold_30" "3.182551" "conserved" "conserved" "7" "150" "10" "2.98064032949867e-05" "0" "0" "0" "2" "1" "77" "0" "0" "0" "0.34391"
"scaffold_30.69" "scaffold_30" "3.282548" "conserved" "conserved" "9" "149" "14" "7.56766248743702e-05" "11" "2" "0" "0" "0" "84" "1" "0" "0" "0.354941"
"scaffold_30.70" "scaffold_30" "3.3825455" "conserved" "conserved" "9" "164" "1" "2.35838054192758e-05" "0" "0" "0" "0" "0" "84" "0" "1" "0" "0.333727"
"scaffold_30.71" "scaffold_30" "3.482543" "conserved" "conserved" "4" "212" "9" NA "2" "0" "2" "0" "0" "120" "0" "0" "0" "0.34105"
"scaffold_31" "scaffold_31" "3.4844105" "conserved" "conserved" "0" "65" "12" NA "3" "0" "3" "1" "0" "32" "0" "1" "1" "0.364776"
"scaffold_31.1" "scaffold_31" "3.4052055" "conserved" "conserved" "4" "149" "19" NA "7" "3" "1" "1" "0" "66" "0" "0" "0" "0.357441"
"scaffold_31.2" "scaffold_31" "3.305208" "conserved" "conserved" "7" "145" "21" "5.13041111988503e-06" "6" "2" "1" "1" "0" "67" "0" "0" "0" "0.371147"
"scaffold_31.3" "scaffold_31" "3.2052105" "conserved" "conserved" "12" "145" "3" "1.50538726988669e-05" "0" "0" "0" "1" "0" "68" "0" "0" "0" "0.34577"
"scaffold_31.4" "scaffold_31" "3.1052135" "conserved" "conserved" "4" "170" "10" "1.50538726988669e-05" "1" "1" "0" "1" "0" "93" "0" "0" "0" "0.33105"
"scaffold_31.5" "scaffold_31" "3.005216" "conserved" "conserved" "13" "176" "7" "1.50538726988669e-05" "0" "0" "0" "2" "0" "82" "0" "0" "0" "0.343977"
"scaffold_31.6" "scaffold_31" "2.9052185" "conserved" "conserved" "9" "146" "11" "1.50538726988669e-05" "2" "2" "0" "2" "0" "78" "0" "0" "0" "0.34423"
"scaffold_31.7" "scaffold_31" "2.805221" "conserved" "conserved" "9" "177" "4" "5.06142659120576e-05" "0" "0" "0" "0" "0" "100" "0" "0" "0" "0.335077"
"scaffold_31.8" "scaffold_31" "2.7052235" "conserved" "conserved" "5" "152" "15" "2.91465776243287e-05" "5" "2" "1" "0" "0" "80" "0" "0" "0" "0.33948"
"scaffold_31.9" "scaffold_31" "2.6052265" "conserved" "conserved" "8" "179" "10" "1.27368981249503e-05" "4" "1" "0" "0" "0" "87" "0" "0" "0" "0.33272"
"scaffold_31.10" "scaffold_31" "2.505229" "conserved" "conserved" "11" "171" "3" "1.53516260964387e-05" "0" "0" "0" "0" "1" "104" "0" "0" "0" "0.334347"
"scaffold_31.11" "scaffold_31" "2.4052315" "conserved" "conserved" "5" "199" "13" "1.53516260964387e-05" "1" "1" "0" "1" "0" "91" "0" "0" "0" "0.33894"
"scaffold_31.12" "scaffold_31" "2.305234" "conserved" "conserved" "6" "214" "2" "1.53516260964387e-05" "0" "0" "0" "0" "0" "122" "0" "0" "0" "0.322366"
"scaffold_31.13" "scaffold_31" "2.2052365" "conserved" "conserved" "5" "153" "14" "1.53516260964387e-05" "3" "2" "1" "0" "0" "69" "0" "2" "2" "0.34805"
"scaffold_31.14" "scaffold_31" "2.105239" "conserved" "conserved" "8" "158" "1" "1.53516260964387e-05" "0" "0" "0" "0" "1" "100" "1" "1" "1" "0.345447"
"scaffold_31.15" "scaffold_31" "2.0052415" "conserved" "conserved" "13" "127" "21" "1.53516260964387e-05" "9" "5" "0" "0" "2" "61" "0" "0" "0" "0.360971"
"scaffold_31.16" "scaffold_31" "1.9052445" "conserved" "conserved" "7" "247" "9" "1.53516260964387e-05" "1" "1" "0" "0" "0" "147" "0" "0" "0" "0.315909"
"scaffold_31.17" "scaffold_31" "1.805247" "conserved" "conserved" "5" "156" "15" "2.76021508800805e-05" "2" "1" "1" "0" "0" "97" "0" "1" "1" "0.344967"
"scaffold_31.18" "scaffold_31" "1.7052495" "conserved" "conserved" "7" "161" "8" "1.92738160511123e-05" "0" "0" "0" "2" "0" "84" "0" "0" "0" "0.33876"
