"chr" "dist_center" "syntheny" "breakpoints" "genes" "re" "dante" "recomb" "ltr" "ty1_copia" "ty3_gypsy" "dna_trans" "line" "unknown" "sine" "trc" "trc1" "gc"
"scaffold_30.57" "scaffold_30" "1.9885525" "conserved" "conserved" "6" "160" "3" "8.39991505779407e-06" "0" "0" "0" "0" "0" "88" "0" "0" "0" "0.334184"
"scaffold_30.58" "scaffold_30" "2.088528" "conserved" "conserved" "13" "202" "21" "8.39991505779407e-06" "7" "3" "0" "0" "0" "121" "0" "0" "0" "0.341292"
"scaffold_30.59" "scaffold_30" "2.1885035" "conserved" "conserved" "13" "193" "11" "8.39991505779407e-06" "4" "2" "0" "0" "0" "111" "0" "0" "0" "0.346687"
"scaffold_30.60" "scaffold_30" "2.2884785" "conserved" "conserved" "11" "228" "12" "8.39991505779407e-06" "7" "2" "0" "0" "0" "136" "0" "0" "0" "0.342406"
"scaffold_30.61" "scaffold_30" "2.3884535" "conserved" "conserved" "13" "183" "24" "8.39991505779407e-06" "6" "4" "0" "0" "1" "104" "0" "0" "0" "0.340085"
"scaffold_30.62" "scaffold_30" "2.4884285" "conserved" "conserved" "7" "213" "7" "8.39991505779407e-06" "2" "2" "0" "0" "0" "111" "0" "0" "0" "0.338945"
"scaffold_30.63" "scaffold_30" "2.5884035" "conserved" "conserved" "8" "166" "11" "8.39991505779407e-06" "6" "1" "0" "1" "1" "93" "0" "0" "0" "0.344216"
"scaffold_30.64" "scaffold_30" "2.688379" "conserved" "conserved" "8" "230" "6" "3.83239579377655e-05" "2" "0" "2" "0" "0" "131" "1" "0" "0" "0.330199"
"scaffold_30.65" "scaffold_30" "2.7883545" "conserved" "conserved" "6" "178" "6" "5.65888489288002e-05" "0" "0" "0" "1" "0" "117" "0" "1" "1" "0.332463"
"scaffold_30.66" "scaffold_30" "2.8883295" "conserved" "conserved" "8" "129" "18" NA "8" "3" "0" "0" "0" "70" "0" "0" "0" "0.345026"
"scaffold_30.67" "scaffold_30" "2.9883045" "conserved" "conserved" "10" "138" "7" NA "1" "1" "0" "1" "0" "89" "0" "0" "0" "0.338175"
"scaffold_30.68" "scaffold_30" "3.0882795" "conserved" "conserved" "11" "177" "13" NA "7" "2" "0" "0" "0" "118" "0" "0" "0" "0.351908"
"scaffold_30.69" "scaffold_30" "3.1882545" "conserved" "conserved" "11" "158" "4" NA "0" "0" "0" "0" "0" "96" "0" "0" "0" "0.335394"
"scaffold_30.70" "scaffold_30" "3.28823" "conserved" "conserved" "16" "157" "1" NA "0" "0" "0" "0" "0" "95" "0" "0" "0" "0.336811"
"scaffold_30.71" "scaffold_30" "3.3882055" "conserved" "conserved" "10" "92" "2" NA "0" "0" "0" "0" "0" "49" "0" "0" "0" "0.325251"
"scaffold_30.72" "scaffold_30" "3.4881805" "conserved" "conserved" "9" "45" "9" NA "7" "1" "1" "0" "0" "23" "0" "0" "0" "0.370843"
"scaffold_30.73" "scaffold_30" "3.5881555" "conserved" "conserved" "15" "35" "3" NA "0" "0" "0" "0" "2" "17" "0" "0" "0" "0.339305"
"scaffold_31" "scaffold_31" "3.6085905" "conserved" "conserved" "5" "154" "6" NA "0" "0" "0" "1" "0" "71" "0" "0" "0" "0.351031"
"scaffold_31.1" "scaffold_31" "3.521027" "conserved" "conserved" "6" "151" "11" NA "6" "1" "0" "1" "1" "70" "0" "0" "0" "0.343356"
"scaffold_31.2" "scaffold_31" "3.4210515" "conserved" "conserved" "9" "183" "16" NA "15" "3" "0" "1" "0" "118" "0" "0" "0" "0.33461"
"scaffold_31.3" "scaffold_31" "3.321076" "conserved" "conserved" "7" "167" "8" NA "0" "0" "0" "0" "2" "100" "0" "1" "1" "0.332743"
"scaffold_31.4" "scaffold_31" "3.221101" "conserved" "conserved" "9" "192" "5" NA "2" "0" "1" "1" "1" "103" "2" "0" "0" "0.339365"
"scaffold_31.5" "scaffold_31" "3.121126" "conserved" "conserved" "8" "186" "11" "8.33284800534316e-06" "2" "0" "1" "1" "1" "84" "0" "0" "0" "0.341125"
"scaffold_31.6" "scaffold_31" "3.021151" "conserved" "conserved" "8" "162" "2" "1.17627472633879e-05" "0" "0" "0" "2" "0" "88" "0" "0" "0" "0.345156"
"scaffold_31.7" "scaffold_31" "2.921176" "conserved" "conserved" "9" "153" "24" "1.17627472633879e-05" "6" "3" "1" "1" "0" "74" "0" "0" "0" "0.36098"
"scaffold_31.8" "scaffold_31" "2.8212005" "conserved" "conserved" "7" "241" "7" "1.20904519012686e-05" "0" "0" "0" "0" "0" "136" "1" "0" "0" "0.312435"
"scaffold_31.9" "scaffold_31" "2.721225" "conserved" "conserved" "7" "109" "14" "1.77743890347562e-05" "2" "2" "0" "0" "0" "67" "0" "1" "1" "0.338295"
"scaffold_31.10" "scaffold_31" "2.62125" "conserved" "conserved" "8" "187" "22" "1.77743890347562e-05" "6" "3" "0" "1" "3" "77" "0" "0" "0" "0.331633"
"scaffold_31.11" "scaffold_31" "2.521275" "conserved" "conserved" "10" "183" "4" "1.77743890347562e-05" "1" "1" "0" "0" "0" "111" "0" "0" "0" "0.327972"
"scaffold_31.12" "scaffold_31" "2.4213" "conserved" "conserved" "12" "204" "5" "1.77743890347562e-05" "1" "1" "0" "0" "0" "102" "0" "0" "0" "0.326062"
"scaffold_31.13" "scaffold_31" "2.321325" "conserved" "conserved" "9" "158" "13" "1.77743890347562e-05" "11" "1" "1" "0" "0" "93" "0" "0" "0" "0.335874"
"scaffold_31.14" "scaffold_31" "2.2213495" "conserved" "conserved" "13" "138" "5" "1.77743890347562e-05" "3" "0" "1" "0" "2" "72" "0" "0" "0" "0.346073"
"scaffold_31.15" "scaffold_31" "2.121374" "conserved" "conserved" "9" "166" "6" "1.77743890347562e-05" "6" "1" "0" "0" "2" "93" "0" "0" "0" "0.336604"
"scaffold_31.16" "scaffold_31" "2.021399" "conserved" "conserved" "10" "127" "34" "1.77743890347562e-05" "21" "5" "2" "0" "0" "52" "0" "0" "0" "0.36012"
"scaffold_31.17" "scaffold_31" "1.921424" "conserved" "conserved" "6" "146" "23" "1.77743890347562e-05" "11" "2" "2" "0" "0" "64" "0" "0" "0" "0.356169"
"scaffold_31.18" "scaffold_31" "1.821449" "conserved" "conserved" "1" "80" "17" "1.77743890347562e-05" "3" "0" "3" "0" "0" "32" "0" "1" "1" "0.35929"
"scaffold_31.19" "scaffold_31" "1.721474" "conserved" "conserved" "1" "82" "19" "1.77743890347562e-05" "4" "1" "0" "2" "0" "38" "0" "1" "1" "0.349677"
"scaffold_31.20" "scaffold_31" "1.6214985" "conserved" "conserved" "6" "173" "11" "1.77743890347562e-05" "3" "1" "2" "0" "0" "112" "0" "0" "0" "0.33199"
"scaffold_31.21" "scaffold_31" "1.521523" "conserved" "conserved" "8" "155" "16" "4.00478575301797e-05" "5" "2" "0" "0" "2" "78" "0" "0" "0" "0.338075"
"scaffold_31.22" "scaffold_31" "1.421548" "conserved" "conserved" "10" "174" "6" "8.84544534512482e-05" "1" "1" "0" "0" "0" "95" "0" "0" "0" "0.335744"
"scaffold_31.23" "scaffold_31" "1.321573" "conserved" "conserved" "14" "161" "11" "7.62489143539056e-05" "2" "1" "1" "0" "0" "95" "0" "0" "0" "0.345266"
"scaffold_31.24" "scaffold_31" "1.221598" "conserved" "conserved" "10" "164" "8" "2.73492567328875e-05" "2" "2" "0" "1" "0" "81" "0" "0" "0" "0.348087"
"scaffold_31.25" "scaffold_31" "1.121623" "conserved" "conserved" "6" "231" "2" "2.73492567328875e-05" "0" "0" "0" "1" "0" "140" "0" "0" "0" "0.317079"
"scaffold_31.26" "scaffold_31" "1.0216475" "conserved" "conserved" "7" "149" "15" "2.73492567328875e-05" "11" "2" "1" "0" "0" "78" "0" "0" "0" "0.357416"
"scaffold_31.27" "scaffold_31" "0.921672" "conserved" "conserved" "8" "157" "21" "2.73492567328875e-05" "6" "3" "0" "0" "0" "88" "0" "0" "0" "0.349407"
"scaffold_31.28" "scaffold_31" "0.821697" "conserved" "conserved" "10" "136" "8" "2.73492567328875e-05" "1" "1" "0" "1" "0" "73" "0" "0" "0" "0.341155"
"scaffold_31.29" "scaffold_31" "0.721722" "conserved" "conserved" "6" "184" "13" "2.73492567328875e-05" "8" "2" "1" "0" "0" "112" "0" "0" "0" "0.335854"
"scaffold_31.30" "scaffold_31" "0.621747" "conserved" "conserved" "6" "174" "8" "2.65852179270045e-05" "6" "1" "0" "0" "0" "92" "0" "0" "0" "0.336034"
"scaffold_31.31" "scaffold_31" "0.521772" "conserved" "conserved" "7" "213" "5" "1.38224044641872e-05" "1" "1" "0" "0" "0" "125" "0" "0" "0" "0.328202"
"scaffold_31.32" "scaffold_31" "0.421797" "conserved" "conserved" "8" "206" "3" "1.38224044641872e-05" "0" "0" "0" "0" "0" "126" "0" "0" "0" "0.327072"
"scaffold_31.33" "scaffold_31" "0.3218215" "conserved" "conserved" "10" "187" "5" "1.38224044641872e-05" "0" "0" "0" "0" "1" "95" "0" "0" "0" "0.342972"
"scaffold_31.34" "scaffold_31" "0.221846" "conserved" "conserved" "7" "146" "11" "1.38224044641872e-05" "6" "1" "0" "1" "0" "84" "0" "0" "0" "0.352128"
"scaffold_31.35" "scaffold_31" "0.121871" "conserved" "conserved" "13" "161" "15" "1.38224044641872e-05" "7" "2" "0" "0" "1" "86" "0" "0" "0" "0.36011"
"scaffold_31.36" "scaffold_31" "0.021896" "conserved" "conserved" "8" "169" "7" "1.38224044641872e-05" "3" "1" "0" "0" "0" "93" "0" "0" "0" "0.348927"
"scaffold_31.37" "scaffold_31" "0.078079" "conserved" "conserved" "9" "170" "10" "1.38224044641872e-05" "5" "0" "1" "0" "3" "107" "0" "0" "0" "0.345776"
"scaffold_31.38" "scaffold_31" "0.178054" "conserved" "conserved" "11" "149" "8" "1.06467623764045e-05" "3" "1" "0" "0" "0" "75" "0" "0" "0" "0.348137"
"scaffold_31.39" "scaffold_31" "0.2780295" "conserved" "conserved" "9" "192" "8" "2.6275705863186e-05" "1" "0" "1" "0" "0" "107" "0" "0" "0" "0.343102"
"scaffold_31.40" "scaffold_31" "0.378005" "conserved" "conserved" "8" "203" "5" "1.92184293125321e-05" "0" "0" "0" "0" "1" "119" "0" "0" "0" "0.31988"
"scaffold_31.41" "scaffold_31" "0.47798" "conserved" "conserved" "11" "220" "1" "1.92184293125321e-05" "0" "0" "0" "1" "0" "141" "0" "0" "0" "0.324001"
"scaffold_31.42" "scaffold_31" "0.577955" "conserved" "conserved" "17" "172" "12" "1.92184293125321e-05" "9" "2" "0" "1" "0" "92" "0" "0" "0" "0.336074"
"scaffold_31.43" "scaffold_31" "0.67793" "conserved" "conserved" "8" "209" "7" "1.92184293125321e-05" "2" "1" "0" "0" "0" "123" "0" "0" "0" "0.331623"
"scaffold_31.44" "scaffold_31" "0.777905" "conserved" "conserved" "12" "129" "13" "1.92184293125321e-05" "3" "2" "0" "1" "2" "62" "0" "1" "1" "0.36017"
"scaffold_31.45" "scaffold_31" "0.8778805" "conserved" "conserved" "6" "203" "8" "1.92184293125321e-05" "0" "0" "0" "0" "0" "122" "0" "0" "0" "0.329429"
"scaffold_31.46" "scaffold_31" "0.977856" "conserved" "conserved" "8" "243" "2" "1.92184293125321e-05" "0" "0" "0" "0" "0" "145" "0" "0" "0" "0.323521"
"scaffold_31.47" "scaffold_31" "1.077831" "conserved" "conserved" "5" "252" "2" "1.92184293125321e-05" "0" "0" "0" "0" "0" "150" "0" "0" "0" "0.304846"
"scaffold_31.48" "scaffold_31" "1.177806" "conserved" "conserved" "5" "224" "3" "1.92184293125321e-05" "0" "0" "0" "0" "1" "125" "0" "0" "0" "0.31897"
"scaffold_31.49" "scaffold_31" "1.277781" "conserved" "conserved" "12" "189" "3" "1.73684712346088e-05" "0" "0" "0" "1" "0" "104" "0" "0" "0" "0.335454"
"scaffold_31.50" "scaffold_31" "1.377756" "conserved" "conserved" "7" "183" "10" "1.42873391977225e-05" "5" "2" "0" "0" "0" "108" "0" "0" "0" "0.328002"
"scaffold_31.51" "scaffold_31" "1.4777315" "conserved" "conserved" "5" "212" "8" "1.42873391977225e-05" "5" "1" "0" "1" "0" "117" "0" "0" "0" "0.33327"
"scaffold_31.52" "scaffold_31" "1.577707" "conserved" "conserved" "6" "183" "7" "1.42873391977225e-05" "1" "1" "0" "0" "0" "102" "0" "0" "0" "0.334654"
"scaffold_31.53" "scaffold_31" "1.677682" "conserved" "conserved" "9" "214" "2" "0.000176308337719026" "0" "0" "0" "0" "0" "133" "1" "0" "0" "0.328082"
"scaffold_31.54" "scaffold_31" "1.777657" "conserved" "conserved" "10" "191" "7" "6.18202410147706e-05" "1" "1" "0" "0" "0" "114" "0" "0" "0" "0.341625"
"scaffold_31.55" "scaffold_31" "1.877632" "conserved" "conserved" "9" "192" "5" "3.70168538336159e-05" "0" "0" "0" "3" "1" "111" "0" "0" "0" "0.336964"
"scaffold_31.56" "scaffold_31" "1.977607" "conserved" "conserved" "4" "164" "14" "3.70168538336159e-05" "8" "2" "1" "1" "0" "86" "0" "0" "0" "0.338275"
"scaffold_31.57" "scaffold_31" "2.0775825" "conserved" "conserved" "7" "128" "8" "3.70168538336159e-05" "3" "1" "0" "1" "0" "66" "0" "2" "2" "0.348984"
"scaffold_31.58" "scaffold_31" "2.177558" "conserved" "conserved" "6" "168" "18" "2.02873975699412e-05" "8" "3" "0" "0" "0" "99" "0" "1" "1" "0.337254"
"scaffold_31.59" "scaffold_31" "2.277533" "conserved" "conserved" "12" "167" "4" NA "0" "0" "0" "1" "2" "107" "0" "0" "0" "0.329152"
"scaffold_31.60" "scaffold_31" "2.377508" "conserved" "conserved" "9" "195" "1" NA "0" "0" "0" "0" "0" "123" "0" "0" "0" "0.32154"
"scaffold_31.61" "scaffold_31" "2.477483" "conserved" "conserved" "10" "191" "3" NA "0" "0" "0" "0" "0" "100" "0" "0" "0" "0.331873"
"scaffold_31.62" "scaffold_31" "2.577458" "conserved" "conserved" "10" "183" "15" NA "3" "2" "1" "1" "0" "95" "0" "0" "0" "0.349737"
"scaffold_31.63" "scaffold_31" "2.6774335" "conserved" "conserved" "17" "120" "10" NA "2" "1" "1" "0" "2" "64" "0" "0" "0" "0.368478"
"scaffold_31.64" "scaffold_31" "2.777409" "conserved" "conserved" "9" "185" "16" NA "4" "2" "0" "0" "0" "112" "0" "0" "0" "0.336574"
"scaffold_31.65" "scaffold_31" "2.877384" "conserved" "conserved" "15" "115" "10" NA "0" "0" "0" "0" "1" "54" "0" "0" "0" "0.35915"
"scaffold_31.66" "scaffold_31" "2.977359" "conserved" "conserved" "6" "177" "6" NA "6" "1" "0" "1" "0" "97" "0" "0" "0" "0.345676"
"scaffold_31.67" "scaffold_31" "3.077334" "conserved" "conserved" "12" "144" "11" NA "1" "0" "1" "0" "0" "65" "0" "0" "0" "0.350138"
"scaffold_31.68" "scaffold_31" "3.177309" "conserved" "conserved" "5" "196" "11" NA "1" "1" "0" "1" "0" "87" "0" "0" "0" "0.338585"
"scaffold_31.69" "scaffold_31" "3.2772845" "conserved" "conserved" "8" "85" "12" NA "7" "1" "2" "1" "0" "29" "0" "0" "0" "0.386053"
"scaffold_31.70" "scaffold_31" "3.37726" "conserved" "conserved" "12" "120" "21" NA "16" "2" "2" "0" "0" "49" "0" "0" "0" "0.382456"
"scaffold_31.71" "scaffold_31" "3.477235" "conserved" "conserved" "3" "122" "15" NA "2" "1" "1" "0" "1" "48" "0" "0" "0" "0.347707"
"scaffold_31.72" "scaffold_31" "3.57721" "conserved" "conserved" "0" "24" "11" NA "7" "1" "1" "0" "0" "13" "0" "3" "3" "0.373203"
"scaffold_32" "scaffold_32" "3.5725575" "rearranged" "conserved" "4" "135" "19" NA "3" "1" "2" "0" "0" "62" "0" "1" "1" "0.356015"
"scaffold_32.1" "scaffold_32" "3.482068" "rearranged" "conserved" "8" "160" "9" "1.48569170360247e-05" "1" "1" "0" "0" "1" "65" "0" "0" "0" "0.346697"
"scaffold_32.2" "scaffold_32" "3.3820925" "rearranged" "conserved" "7" "187" "22" "7.0347181208456e-06" "11" "3" "0" "1" "0" "80" "0" "0" "0" "0.347013"
"scaffold_32.3" "scaffold_32" "3.282117" "rearranged" "rearranged" "11" "128" "17" "7.0347181208456e-06" "12" "2" "1" "1" "0" "53" "0" "0" "0" "0.345366"
"scaffold_32.4" "scaffold_32" "3.182142" "rearranged" "conserved" "5" "175" "5" "3.10137432503448e-06" "1" "1" "0" "1" "0" "90" "0" "1" "1" "0.327502"
"scaffold_32.5" "scaffold_32" "3.082167" "rearranged" "conserved" "2" "203" "13" "8.95781992478144e-05" "2" "0" "2" "2" "0" "129" "0" "1" "0" "0.317529"
"scaffold_32.6" "scaffold_32" "2.982192" "rearranged" "conserved" "4" "236" "18" "2.05965595073906e-05" "5" "2" "1" "0" "0" "143" "0" "0" "0" "0.326862"
"scaffold_32.7" "scaffold_32" "2.882217" "rearranged" "conserved" "10" "205" "10" "2.05965595073906e-05" "2" "0" "2" "0" "0" "102" "0" "0" "0" "0.327632"
"scaffold_32.8" "scaffold_32" "2.7822415" "rearranged" "conserved" "8" "113" "7" "2.05965595073906e-05" "3" "1" "0" "0" "0" "61" "0" "0" "0" "0.324358"
"scaffold_32.9" "scaffold_32" "2.682266" "rearranged" "conserved" "11" "180" "16" "2.05965595073906e-05" "8" "2" "0" "0" "1" "99" "0" "0" "0" "0.345076"
"scaffold_32.10" "scaffold_32" "2.582291" "rearranged" "conserved" "13" "257" "8" "2.05965595073906e-05" "1" "1" "0" "1" "0" "140" "0" "0" "0" "0.323111"
"scaffold_32.11" "scaffold_32" "2.482316" "rearranged" "conserved" "11" "208" "6" "2.05965595073906e-05" "5" "0" "1" "0" "0" "134" "0" "0" "0" "0.341895"
"scaffold_32.12" "scaffold_32" "2.382341" "rearranged" "conserved" "17" "150" "14" "3.6484267642638e-05" "1" "1" "0" "1" "3" "84" "0" "0" "0" "0.351478"
"scaffold_32.13" "scaffold_32" "2.282366" "rearranged" "conserved" "4" "212" "9" "4.27273392098951e-05" "5" "2" "0" "1" "2" "117" "0" "0" "0" "0.329712"
"scaffold_32.14" "scaffold_32" "2.1823905" "rearranged" "rearranged" "9" "164" "15" "4.44388937959637e-05" "7" "2" "2" "0" "0" "96" "0" "0" "0" "0.37477"
"scaffold_32.15" "scaffold_32" "2.082415" "rearranged" "conserved" "16" "153" "18" "5.33708539384382e-05" "13" "3" "0" "2" "0" "96" "0" "0" "0" "0.332403"
"scaffold_32.16" "scaffold_32" "1.98244" "rearranged" "conserved" "13" "200" "9" "4.80823214758542e-05" "1" "1" "0" "0" "0" "139" "0" "0" "0" "0.331523"
"scaffold_32.17" "scaffold_32" "1.882465" "rearranged" "conserved" "10" "123" "12" "4.10864091618538e-05" "2" "2" "0" "0" "0" "72" "0" "0" "0" "0.327992"
"scaffold_32.18" "scaffold_32" "1.78249" "rearranged" "conserved" "15" "194" "2" "3.99872643853968e-05" "0" "0" "0" "0" "0" "115" "0" "0" "0" "0.336284"
"scaffold_32.19" "scaffold_32" "1.682515" "rearranged" "conserved" "8" "167" "14" "3.71415368546499e-05" "3" "1" "0" "0" "1" "70" "0" "0" "0" "0.352328"
"scaffold_32.20" "scaffold_32" "1.5825395" "rearranged" "conserved" "9" "167" "16" "5.82484999210056e-05" "5" "3" "0" "0" "0" "94" "1" "0" "0" "0.349334"
"scaffold_32.21" "scaffold_32" "1.482564" "rearranged" "conserved" "11" "191" "2" "7.98765919512839e-06" "0" "0" "0" "0" "0" "92" "0" "0" "0" "0.342886"
"scaffold_32.22" "scaffold_32" "1.382589" "rearranged" "conserved" "13" "90" "6" "7.98765919512839e-06" "3" "1" "0" "0" "0" "44" "0" "0" "0" "0.330573"
"scaffold_32.23" "scaffold_32" "1.282614" "rearranged" "conserved" "1" "201" "3" "7.98765919512839e-06" "0" "0" "0" "1" "0" "111" "0" "0" "0" "0.337034"
"scaffold_32.24" "scaffold_32" "1.182639" "rearranged" "conserved" "8" "205" "13" "7.02293793821657e-06" "2" "0" "2" "1" "1" "107" "0" "0" "0" "0.337094"
"scaffold_32.25" "scaffold_32" "1.082664" "rearranged" "conserved" "10" "173" "12" "6.53509259823927e-06" "3" "0" "1" "0" "0" "97" "0" "0" "0" "0.349567"
"scaffold_32.26" "scaffold_32" "0.9826885" "rearranged" "conserved" "11" "155" "16" "6.53509259823927e-06" "11" "2" "2" "0" "0" "74" "0" "1" "1" "0.343372"
"scaffold_32.27" "scaffold_32" "0.882713" "rearranged" "conserved" "8" "205" "3" "6.53509259823927e-06" "0" "0" "0" "1" "0" "124" "0" "0" "0" "0.337144"
"scaffold_32.28" "scaffold_32" "0.782738" "rearranged" "conserved" "11" "127" "8" "6.53509259823927e-06" "6" "1" "0" "0" "0" "59" "0" "0" "0" "0.329522"
"scaffold_32.29" "scaffold_32" "0.682763" "rearranged" "conserved" "12" "79" "10" "6.53509259823927e-06" "5" "0" "1" "1" "0" "39" "0" "0" "0" "0.334864"
"scaffold_32.30" "scaffold_32" "0.582788" "rearranged" "conserved" "9" "177" "10" "6.53509259823927e-06" "9" "2" "0" "0" "0" "92" "0" "0" "0" "0.32043"
"scaffold_32.31" "scaffold_32" "0.482813" "rearranged" "conserved" "4" "213" "4" "6.53509259823927e-06" "0" "0" "0" "0" "1" "126" "0" "1" "1" "0.342586"
"scaffold_32.32" "scaffold_32" "0.3828375" "rearranged" "conserved" "6" "241" "24" "6.53509259823927e-06" "11" "3" "1" "1" "0" "147" "0" "0" "0" "0.341612"
"scaffold_32.33" "scaffold_32" "0.282862" "rearranged" "conserved" "10" "196" "13" "6.53509259823927e-06" "8" "2" "0" "0" "0" "106" "0" "0" "0" "0.337674"
"scaffold_32.34" "scaffold_32" "0.182887" "rearranged" "conserved" "7" "183" "4" "5.92662151315895e-06" "0" "0" "0" "1" "0" "119" "0" "0" "0" "0.326282"
"scaffold_32.35" "scaffold_32" "0.082912" "rearranged" "conserved" "5" "165" "11" "5.47940421962468e-06" "2" "2" "0" "0" "0" "92" "1" "0" "0" "0.31855"
"scaffold_32.36" "scaffold_32" "0.017063" "rearranged" "conserved" "8" "201" "7" "7.40468696201801e-06" "4" "0" "1" "1" "0" "104" "0" "0" "0" "0.338545"
"scaffold_32.37" "scaffold_32" "0.117038" "rearranged" "conserved" "11" "140" "13" "8.575437623924e-06" "6" "1" "3" "1" "0" "81" "0" "0" "0" "0.338715"
"scaffold_32.38" "scaffold_32" "0.2170135" "rearranged" "conserved" "11" "183" "8" "8.575437623924e-06" "7" "1" "1" "0" "0" "108" "1" "0" "0" "0.330879"
"scaffold_32.39" "scaffold_32" "0.316989" "rearranged" "conserved" "13" "178" "5" "8.575437623924e-06" "0" "0" "0" "0" "0" "99" "0" "0" "0" "0.331563"
"scaffold_32.40" "scaffold_32" "0.416964" "rearranged" "conserved" "6" "154" "5" "8.575437623924e-06" "0" "0" "0" "0" "0" "73" "0" "0" "0" "0.317559"
"scaffold_32.41" "scaffold_32" "0.516939" "rearranged" "conserved" "8" "136" "1" "8.575437623924e-06" "0" "0" "0" "0" "0" "81" "0" "0" "0" "0.345256"
"scaffold_32.42" "scaffold_32" "0.616914" "rearranged" "conserved" "8" "253" "12" "1.2325418405175e-05" "8" "3" "0" "1" "0" "157" "0" "1" "0" "0.371903"
"scaffold_32.43" "scaffold_32" "0.716889" "rearranged" "conserved" "8" "161" "6" "1.27145857901465e-05" "0" "0" "0" "0" "2" "82" "0" "1" "0" "0.35874"
"scaffold_32.44" "scaffold_32" "0.8168645" "rearranged" "conserved" "2" "171" "12" "1.27145857901465e-05" "1" "1" "0" "1" "1" "90" "0" "1" "1" "0.339461"
"scaffold_32.45" "scaffold_32" "0.91684" "rearranged" "conserved" "11" "136" "12" "1.27145857901465e-05" "7" "2" "0" "1" "0" "79" "0" "0" "0" "0.344816"
"scaffold_32.46" "scaffold_32" "1.016815" "rearranged" "conserved" "10" "153" "2" "1.27145857901465e-05" "0" "0" "0" "1" "0" "93" "0" "0" "0" "0.343856"
"scaffold_32.47" "scaffold_32" "1.11679" "rearranged" "conserved" "12" "180" "8" "1.27145857901465e-05" "2" "0" "2" "0" "0" "111" "0" "0" "0" "0.31833"
"scaffold_32.48" "scaffold_32" "1.216765" "rearranged" "conserved" "13" "183" "3" "1.27145857901465e-05" "0" "0" "0" "0" "0" "96" "0" "0" "0" "0.310368"
"scaffold_32.49" "scaffold_32" "1.31674" "rearranged" "conserved" "9" "180" "28" "1.27145857901465e-05" "5" "4" "1" "0" "0" "70" "0" "1" "1" "0.35806"
"scaffold_32.50" "scaffold_32" "1.4167155" "rearranged" "conserved" "7" "152" "10" "1.21409566572432e-05" "2" "2" "0" "1" "0" "94" "0" "2" "2" "0.342632"
"scaffold_32.51" "scaffold_32" "1.516691" "rearranged" "conserved" "13" "150" "20" "0.000116175830600697" "12" "2" "2" "0" "0" "80" "0" "0" "0" "0.362741"
"scaffold_32.52" "scaffold_32" "1.616666" "rearranged" "conserved" "10" "137" "4" "0.000120829142835572" "0" "0" "0" "0" "2" "65" "0" "0" "0" "0.341495"
